name,ingredients,health-info,diet,image
Green Goddess Ranch Dresssing,"['4 scallions', '1 bunch organic Italian parsley leaves', '1 tbsp. organic cider vinegar', '¼ tsp. kosher salt', 'Freshly ground black pepper', '¼ tsp. organic celery seed', '½ c. low-fat Greek-style yogurt', '½ c. low-fat sour cream', '½ c. organic low-fat buttermilk', '3 tbsp. Extra virgin olive oil']","['Sugar-Conscious', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/be6/be6455e3c93d2394a8dd83d1b80c20b0.jpg
Low-Fat Clam Chowder,"['4 pounds cherrystone clams, scrubbed', '2 large red-skinned potatoes, peeled and cut into 1/2-inch cubes', '1 slice lean center-cut bacon, chopped', '1 medium onion, diced', '1 stalk celery, thinly sliced', '2 cloves garlic, minced', '1 teaspoon fresh thyme', '2 bay leaves', '1 cup fat-free half-and-half', 'Kosher salt and freshly ground pepper', '4 teaspoons unsalted butter, sliced', '2 tablespoons chopped fresh parsley', '2 tablespoons chopped fresh chives', '1/2 teaspoon paprika']","['Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/a21/a2166a6de6fa85dac16bff990c429a9a.jpeg
Spinach Timballo,"['½ c. organic low-fat cream cheese', '½ c. organic low-fat ricotta cheese', '1¼ c. organic low-fat milk', '3 large organic free-range eggs', '½ c. organic golden raisins', '¼ tsp. organic ground cardamon', 'kosher salt', 'Freshly ground organic black pepper', '½ lb. Organic baby spinach', '½ lb. organic penne pasta', '1 tbsp. organic sweet butter', '2 tbsp. organic dried breadcrumbs']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Balanced'],https://www.edamam.com/web-img/6de/6de39cfd2b0ddb855b4735ee2cea3ac7.jpg
Low-fat Shellfish Gumbo,"['1 1/3 cups all-purpose flour', '1 1/2 pounds unpeeled, medium-size fresh shrimp', '8 3/4 cups chicken broth, divided', '1 large onion, chopped', '1 cup chopped celery', '1 cup chopped green bell pepper', '4 garlic cloves, minced', '1 pound light Cajun sausage, sliced', '2 tablespoons tomato paste', '1/2 teaspoon salt', '1 1/2 teaspoons fresh thyme', '1 1/2 teaspoons chopped fresh oregano', '1/4 teaspoon pepper', '1/4 teaspoon ground red pepper', '2 bay leaves', '1 1/2 cups fresh sliced okra', '1/2 pound lump crabmeat', '1/2 pound crawfish tails, rinsed', '1 (12-ounce) container fresh oysters, undrained', 'Hot cooked rice']","['Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/acc/acc9e22bbd4722fb3dfeaaef6f6c8dbc.jpg
Crème Fraîche,"['1 c. heavy cream', '2 tbsp. low-fat buttermilk']","['Sugar-Conscious', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/768/7684ffcc82fbec0e67ad2937579453d7.jpg
Low-Fat Lobster Rolls recipes,"['8 ounces chopped cooked lobster meat', '2 tablespoons reduced-fat mayonnaise', '2 tablespoons minced celery', '2 teaspoons minced fresh chives', '1/2 teaspoon lemon zest', '2 teaspoons fresh lemon juice', '1/8 teaspoon salt', 'Pinch of freshly ground black pepper', '4 whole wheat hot dog buns', 'butter cooking spray', '8 Bibb lettuce leaves', '2 Roma tomatoes, thinly sliced']","['Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/98c/98ccee471c086e0eac0957a2891b8d07
Broccoli Cheese Soup,"['1 cup (240 ml) skim or low fat milk', '½ cup (38 g) shredded low fat cheddar cheese', '1½ cups (195 g) broccoli or cauliflower, fresh or frozen, steamed', '1 teaspoon diced onion', '½ chicken or vegetable bouillon cube']","['Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free', 'Immuno-Supportive']",[],https://www.edamam.com/web-img/67f/67f70b8fa3b22bc2e2058bb8831cdab5.jpeg
Low-Fat Fettuccine Alfredo recipes,"['12 ounces fettuccine', '1 broccoli stalk', '1 1/2 cups cups skim milk', '1 tablespoon unsalted butter', '1 tablespoon flour', '3/4 cup freshly grated Parmesan', '1/2 teaspoon kosher salt']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/334/334a8506b829db14b1c2272f79b6cea3
Martita Martinez's Cheesy Chicken Quesadilla,"['Fat-free cooking spray', '1 low-fat whole wheat tortilla (8.5 inches)', '¼ c. low-fat Cheddar cheese', '3 oz. cooked all-white chicken meat', '3 tbsp. salsa', '1 tbsp. bacon bits', '3 tbsp. reduced-fat sour cream']","['Sugar-Conscious', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/a84/a84f6b530d048ba4f6c8c052e25f6088.jpg
Low-Cal Fettuccine Alfredo,"['1 tablespoon unsalted butter', '1 clove garlic, minced', '1 teaspoon grated lemon zest', '2 teaspoons all-purpose flour', '1 cup low-fat (2%) milk', 'Kosher salt', '2 tablespoons Neufchtel or low-fat cream cheese', '3/4 cup grated parmesan cheese, plus more for topping', '3 tablespoons chopped fresh parsley', '12 ounces fresh fettuccine', 'Freshly ground pepper']","['Sugar-Conscious', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/53d/53d8d045322a44d0f54f29317fff2fcb.jpeg
Low-Fat Spanish Rice recipes,"['vegetable oil cooking spray', '1 cup uncooked instant rice', '1 cup chopped onion', '2/3 cup diced green bell pepper', '1/2 teaspoon prepared mustard', '1/4 teaspoon pepper', '1 (14.5-ounce) can whole tomatoes, undrained and chopped', '1 (5.5-ounce) can tomato juice']","['Vegan', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/a6a/a6ab12b4ac0fb182585e13365a55cfbc
"Chocolate ""Sundae"" Ice Pops","['1 cup low-fat milk', '1 cup low-fat evaporated milk', '1 avocado, halved, pitted and peeled', '1 ripe banana, peeled', '3 tablespoons honey', '1/4 cup cocoa powder', '1 teaspoon vanilla extract', 'Up to 4 tablespoons chocolate syrup']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Balanced'],https://www.edamam.com/web-img/d96/d9614d55d8e071df5e4154a1c7967aef.jpeg
Very Low-fat Apricot Cheesecake recipes,"['1 3/4 cups dried apricots', '2/3 cup graham cracker crumbs', '1 1/2 tablespoons melted butter or margarine', '3 tablespoons apricot-flavor liqueur or brandy', '3 packages (8 oz. each) nonfat cream cheese', '3/4 cup plus 1 tablespoon sugar', '1 large egg', '2 large egg whites', '1 cup nonfat yogurt cheese or reduced-fat sour cream', '1/3 cup apricot jam']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free']",[],https://www.edamam.com/web-img/84c/84cc9bb5f4a6f6fedb7851e092e7963d
Peanut-Butter-Cup Smoothie recipes,"['1 cup sliced ripe banana', '1 cup 1% chocolate low-fat milk', '1/2 cup vanilla low-fat frozen yogurt', '2 tablespoons natural-style peanut butter', '1 (8-ounce) carton vanilla low-fat yogurt']","['Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",['Balanced'],https://www.edamam.com/web-img/cae/cae3e2a8f00abb3e2501988125e4c3a4
Chocolate-Banana Smoothie recipes,"['3 medium bananas, sliced, frozen', '3/4 cup low-fat vanilla yogurt', '2 tablespoons unsweetened cocoa powder', '1 tablespoon honey', '1/2 cup low-fat milk']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Fat'],https://www.edamam.com/web-img/fdc/fdc361232961cd3fff2801adbf48c98d
Cherry-Almond Smoothie recipes,"['1 10-oz. bag frozen sweet cherries', '3 tablespoons almond butter', '1 tablespoon honey', '1/2 cup low-fat vanilla yogurt', '1/4 cup low-fat milk']","['Vegetarian', 'Peanut-Free', 'Alcohol-Free']",['Balanced'],https://www.edamam.com/web-img/21f/21fdc4ddd4c2470239760288a41a57eb
Chocolate-Peanut Butter Smoothie recipes,"['1/2 cup 1% low-fat milk', '2 tablespoons chocolate syrup', '2 tablespoons creamy peanut butter', '1 frozen sliced ripe banana', '1 (8-ounce) carton vanilla low-fat yogurt']","['Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",['Balanced'],https://www.edamam.com/web-img/707/70765efa91580681465b54d8e74d857a
Brandied Berry Milk Shake,"['2 cups vanilla low-fat ice cream', '1/2 cup blackberries', '1/2 cup blueberries', '1/2 cup sliced strawberries', '1/2 cup 1% low-fat milk', '1/4 cup brandy']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free']",[],https://www.edamam.com/web-img/1c2/1c2a38145422662304ea7a3838a60b3c.jpg
Very Chocolate Milk Shake recipes,"['1 cup chocolate low-fat frozen yogurt', '1 cup 1% low-fat milk', '1 tablespoon unsweetened cocoa powder (such as Scharffen Berger Natural Cocoa Powder)', '1 tablespoon agave syrup']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/391/3916033c575617317edb95da85463055
Mango Lassi Smoothie recipes,"['1 1/2 cups 1% low-fat milk', '1 cup plain low-fat yogurt', '1 tablespoon honey', 'Dash of ground cardamom', '2 cups chopped peeled ripe mango, frozen (about 2 medium)']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Fat'],https://www.edamam.com/web-img/4c5/4c52071c4bb2f4515f6174ea8e4e918d
Brunch Parfaits recipes,"['1/3 cup apricot preserves', '3 cups sliced strawberries', '2 cups low-fat vanilla yogurt', ""1/2 cup low-fat granola without raisins (such as Kellogg's)"", '2 tablespoons slivered almonds, toasted']","['Vegetarian', 'Peanut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/030/0304cb3b6f54a2350c300339fd8d7c7c
Vanilla Bean Baked Custard recipes,"['1 (12-ounce) can evaporated low-fat milk', '1/2 cup 1% low-fat milk', '1 teaspoon vanilla bean paste', '1 large egg, lightly beaten', '2 large egg yolks', '1/3 cup sugar']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Balanced'],https://www.edamam.com/web-img/360/360d37c512368432e1ec43ebf66932c7
Easy Peach Crisp recipes,"['1/2 cup low-fat granola without raisins', '2 tablespoons unsalted butter', '4 large peaches, pitted and sliced', '2 tablespoons brown sugar', '1/2 teaspoon ground cinnamon', '1 cup vanilla low-fat frozen yogurt']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/7e1/7e1a48c5c11aa16481bb020d92ad1dbd
Maple-Peach Milk Shake recipes,"['1 1/4 cups 1% low-fat milk', '1 cup vanilla low-fat frozen yogurt', '6 tablespoons Grade B maple syrup', '1 teaspoon fresh lemon juice', '1/4 teaspoon salt', '14 ounces chopped peeled peaches, frozen']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Fat'],https://www.edamam.com/web-img/fd9/fd9a307a66f21bd795ed8eaef9e2acfd
Cannoli Shake recipes,"['1/4 cup 1% low-fat milk', '1/4 cup part-skim ricotta cheese', '1/2 teaspoon grated lemon rind', '1/4 teaspoon ground cinnamon', '1/2 cup vanilla low-fat ice cream', '1/2 teaspoon shaved bittersweet chocolate']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/618/6188a36660a6ea1672c11ad08896de0b
Blueberry Oat Pancakes with Maple Yogurt,"['1 cup old-fashioned rolled oats', '1/2 cup low-fat cottage cheese', '2 large eggs', '1 teaspoon vanilla extract', '1 cup blueberries', 'Cooking spray', '3/4 cup plain low-fat Greek yogurt', '1 tablespoon maple syrup']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/b4b/b4b34fd46bc031a8c2cfda003591cf1e.jpg
Healthier Fish Tacos,"['½ c. low-fat mayonnaise', '1 chipotle chile in adobo sauce']","['Sugar-Conscious', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/495/495c7d2d03f3a694699f4bb53d3d4392.jpg
Blueberry Oat Pancakes with Maple Yogurt recipes,"['1 cup old-fashioned rolled oats', '1/2 cup low-fat cottage cheese', '2 large eggs', '1 teaspoon vanilla extract', '1 cup blueberries', 'cooking spray', '3/4 cup plain Greek-style low-fat yogurt', '1 tablespoon maple syrup']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/773/773c8011daf706089bf9573dd3252d25
Gluten-Free Low-Fat Vegan Oatmeal Muffins Recipe,"['1 cup (8 ounces) water', '1/2 cup (1.75 ounces) gluten-free rolled oats', '1 cup (about five ounces) brown rice flour', '3/4 cup (about 5 ounces) packed dark brown sugar', '1/2 cup (about 2.5 ounces) sorghum flour', '1/4 cup (about 1 ounce) ground flax meal', '1/4 cup (about 1 ounce) tapioca starch', '1 tablespoon baking powder', '1 teaspoon ground cinnamon', '1/2 teaspoon salt', '1/4 teaspoon ground nutmeg', '3/4 cup dairy-free milk', '1/2 cup (4 ounces) unsweetened applesauce', '2 tablespoons vegetable oil', '1 teaspoon vanilla extract']",[],[],https://www.edamam.com/web-img/7e6/7e6b8baf62644471460d690882c2a3f5.jpg
Low-Fat Vegan Cheeze Sauce (updated version) recipes,"['3/4 cup unsweetened, unflavoured almond milk (or more as needed to thin out)', '6 tbsp nutritional yeast (Bob’s Red Mill makes one in natural food section of most grocery stores or bulk food stores)', '1 tbsp Earth Balance or other non-dairy buttery spread', '1 tbsp all purpose flour (or other flour)', '2 tsp Dijon mustard', '1/4 tsp garlic powder', '1/4 tsp onion powder', '1/2 tsp kosher salt & freshly ground black pepper, to taste']","['Sugar-Conscious', 'Vegan', 'Vegetarian', 'Peanut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/c6d/c6d00a3f964b7e5bd06ec4ed3e58b7fe
Summer Slaw recipes,"['1/2 small head red cabbage', '1/2 small head green cabbage', '2 carrots, peeled', '3/4 cup mayonnaise', '1/2 cup low-fat sour cream', '1/4 cup low-fat milk', '2 tablespoons white vinegar', '1/4 cup chopped fresh parsley']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/25d/25dbbe198f9b3e436d87c011cb789416
Cool Cucumber and Dill Soup,"['3 Cucumbers', '1⅓ c. low-fat yogurt', '1⅓ c. low-fat milk', '2 tbsp. roughly chopped fresh dill', '½ tsp. ground coriander', '1 tsp. fresh lemon juice', '2 tsp. chopped fresh flat-leaf parsley', '1 tbsp. Chopped fresh mint']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/b50/b509bd63b0678101f369057f59cb5502.jpg
Cherry-Walnut Chicken Salad recipes,"['3 to 4 cups cooked chicken, shredded (about a 4lb chicken)', '½ cup low-fat Greek yogurt', '1/3 cup low-fat mayonnaise', '1 tablespoon finely chopped fresh basil (about 4 leaves)', '½ cup toasted walnuts, chopped', '1/3 cup dried cherries']","['Peanut-Free', 'Alcohol-Free']","['High-Protein', 'Low-Carb']",https://www.edamam.com/web-img/8be/8be59f846e4203b141a8a68b8f9a6ff2
Creamy Tarragon Sauce,"['4 teaspoons chopped fresh tarragon, or 1 teaspoon dried', '6 tablespoons low-fat mayonnaise', '1 tablespoon lemon juice', '1/4 teaspoon salt', '2 teaspoons Dijon mustard', 'Freshly ground pepper, to taste', '1/2 cup low-fat plain yogurt', '1 tablespoon water']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/ada/ada9623b0556318dc48186f83dda90e9.jpg
Caramel Cream Cheese Custard (Flan De Queso),"['1/2 cup sugar', '8 ounces reduced-fat cream cheese, (Neufchâtel), softened', '1 12-ounce can nonfat or low-fat evaporated milk', '8 large eggs', '1 14-ounce can nonfat or low-fat sweetened condensed milk', '2 tablespoons water', '2 teaspoons vanilla extract']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Balanced'],https://www.edamam.com/web-img/747/7478dffee675bd4d082cf402c846ed89.jpg
Wake-Up Smoothie,"['1 1/4 cups orange juice, preferably calcium-fortified', '1 tablespoon sugar, or Splenda Granular (optional)', '1/2 cup low-fat silken tofu, or low-fat plain yogurt', '1 banana', '1 1/4 cups frozen berries, such as raspberries, blackberries, blueberries and/or strawberries']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Fat'],https://www.edamam.com/web-img/9dc/9dcfdfe6f2547f45885ea4b6fccfa889.jpg
Frozen Yogurt With Rum-Raisin Sauce recipes,"['1/3 cup packed brown sugar', '2 tablespoons water', '1 tablespoon stick margarine', '1 1/2 tablespoons all-purpose flour', '1 1/4 cups 2% low-fat milk', '1/3 cup raisins', '1/2 teaspoon rum flavoring', '3 cups low-fat vanilla frozen yogurt']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free']",[],https://www.edamam.com/web-img/70e/70e68b376dcaf77f33138dd1f637e0a4
Buttermilk Blue Cheese Dressing,"['1 cup low-fat buttermilk', '1/4 cup mayonnaise', '1/4 cup plain low-fat yogurt', '1 tablespoon fresh lemon juice', '1/2 teaspoon coarsely chopped fresh thyme', '4 ounces blue cheese, crumbled', 'Coarse salt and freshly ground pepper']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/aa7/aa7462c388f7db149cf1d02699db3c64.jpg
Buttermilk Mashed Potatoes,"['4 large Yukon gold or Yellow Finn potatoes, peeled and halved', '3 garlic cloves, peeled', '1/2 teaspoon salt', '1/2 cup 1% low-fat milk', '2 tablespoons butter', '1 cup low-fat buttermilk', 'Cooking spray', '2 tablespoons chopped fresh chives']","['Sugar-Conscious', 'Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Balanced'],https://www.edamam.com/web-img/053/053fc729abaa358400fa07de7126abdc.jpg
Fig Lassi,"['1 1/2 cups full fat or low-fat yogurt', '1/2 cup whole or low-fat milk', '1 tablespoon hemp seeds', '8 ounces frozen figs - about 4 large ones', '2 tablespoons sugar', '2 pods of cardamom, crushed, green skins discarded']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/4c4/4c498c5902779e01f0c1bb14838bb2be.jpg
Cranberry Panna Cotta,"['1 cup fresh or frozen cranberries', '1/4 cup plus 2 tablespoons sugar', '2 tablespoons water', '3 1/2 cups low-fat buttermilk', '1 tablespoon plus 1/2 teaspoon unflavored powdered gelatin', 'Plain low-fat yogurt and candied rose petals, for serving (see Note)']","['Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/037/037dec212f5336df9acef7f512185473.jpg
Strawberry Parfaits,"['1 lb strawberries', '2 cups low fat vanilla yogurt', '6 tbsps muesli cereal']","['Vegetarian', 'Peanut-Free', 'Alcohol-Free']",['Low-Fat'],https://www.edamam.com/web-img/c91/c91b36704340dc6abd8e475b516f908e.jpg
Cucumber Raita,"['1 cup cucumber peeled and grated', '2 cups low fat yoghurt (curd)', '1/2 cup low fat milk', '1/2 teaspoon salt', '1/2 teaspoon red chili powder', '1/2 teaspoon black pepper powder', '1/2 teaspoon cumin powder', '1 tablespoon coriander leaves, finely chopped']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/ab5/ab55ea2c1c51ef8cde5f825f5f272a88.jpg
Peach Crepes,"['½ peach (sliced with skin removed)', '½ teaspoon brown sugar', '½ teaspoon vanilla extract', '½ teaspoon butter', '1 pinch nutmeg', '2 oz low fat sour cream', '1/8 teaspoon nutmeg', '1/8 teaspoon cinnamon', '1/8 tablespoon brown sugar', '2 frozen crepes', '1 link low fat sausage']","['Sugar-Conscious', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/53b/53b0545ff17279f8d16ae4aa1680c5ff.jpg
Frozen Yogurt Pops,"['1 1/2 cups Easy Strawberry Jam', '2 cups low-fat Greek yogurt']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Fat'],https://www.edamam.com/web-img/356/356cd6b6598858d037c9683d2b7fe999.jpg
Firecracker Ice Pops,"['½ lb. strawberries', '¼ c. sugar', '½ lb. blueberries', '1¼ c. low-fat plain yogurt']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Fat'],https://www.edamam.com/web-img/96e/96e85ef90f1a06171bdd788a5acec1fd.jpg
Mint Brownie Ice Cream Bars,"['1 (13.7-ounce) package fat-free fudge brownie mix (such as No Pudge!)', '2/3 cup vanilla low-fat yogurt', 'Cooking spray', '3 cups vanilla low-fat ice cream, softened', '1 teaspoon peppermint extract', '18 chocolate thin mints, chopped (such as Andes)', '2 tablespoons chocolate syrup']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/fef/fefb8a9f9271e7d942169532ace91199.jpg
Apple Sausage Penne,"['2 cups low-carb penne pasta', '1 pound Italian low-fat turkey sausage, diagonally cut into 1/4"" slices', '4 red Delicious apples, cubed', '1/2 cup half-and-half', '1/4 cup crumbled low-fat Gorgonzola or other blue cheese', '1/4 cup chopped fresh basil']","['Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/dd9/dd95c3b0bd5e32298ac89e618020718a.jpg
Purple Penguin Brain Freeze,"['2 c. blueberries', '2 c. low-fat vanilla yogurt', '1 c. powdered sugar']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Fat'],https://www.edamam.com/web-img/e9c/e9c76826d20c16679816a262f400a4e7.jpeg
Banana Shake recipes,"['1 banana', '12 ounces 1% low-fat milk', '2 teaspoon honey', '1/2 cup ice']","['Vegetarian', 'Peanut-Free', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Fat'],https://www.edamam.com/web-img/c3b/c3bd8f3f41950cae032fda76e924aa66
