name,ingredients,health-info,diet,image
Apple-Pear Crisp with Peanut Butter,"['½ c. old-fashioned oats', '3 small Gala or Empire apples', '2 medium pears', '1 tbsp. water', '2 tsp. brown sugar', '½ tsp. ground cinnamon', '½ tsp. ground ginger', '½ c. dried cranberries', '⅓ c. chunky, sweetened peanut butter', '3 tbsp. whole wheat flour', '¼ c. fat-free whipped cream']","['Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/520/520bb1c2a8ec68eb9f92ead9e9d10b40.jpg
Crunchy Peanut Butter Bulgur with Berries,"[""1 cup uncooked Bob's Red Mill Bulgur"", '1 1/2 cups 1% low-fat milk', '1 tablespoon peanut butter', '1/2 cup raspberries', '1 tablespoon plain fat-free Greek yogurt', '2 teaspoons chopped peanuts']","['Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/c2f/c2f17fdd34162780d40b55fc3483f8be.jpg
Gluten-Free Double Chocolate Peanut Butter Chunk Cookie,"['3 Tablespoons cocoa powder', '1/2 Teaspoon baking soda', 'Pinch of kosher salt', '1 Cup chunky peanut butter', '3/4 Cups dark brown sugar', '1 Teaspoon pure vanilla extract', '1 whole egg plus one egg white, whisked', '3 Ounces chocolate (containing sixty- to sixty-eight percent cocoa solids), chopped into small chip-sized pieces']","['Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/267/267623671a1fdc8b5e633f62a05218ea.jpg
Frozen Peanut Butter Pie recipes,"['1 2/3 cups chocolate graham cracker crumbs (about 8 1/2 cookie sheets)', '7 tablespoons sugar, divided', '2 large egg whites, lightly beaten', 'cooking spray', '1 1/4 cups fat-free milk', '2/3 cup reduced-fat crunchy peanut butter', '1/2 teaspoon vanilla', '1/2 cup (4 ounces) fat-free cream cheese, softened', '1 (8-ounce) container frozen fat-free whipped topping, thawed', '3 tablespoons finely chopped salted, dry-roasted peanuts', '1/4 cup shaved milk chocolate (about 1 ounce)']","['Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/e5f/e5f9408ded2e80cb16254892330b4f20
Peanut Butter Rice Krispie Treats recipes,"['3 tablespoons coconut oil, plus more for greasing', '1 bag marshmallows', '3/4 cup creamy peanut butter', '7 ounces (6 cups) Rice Krispies Gluten Free with Brown Rice']","['Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/43b/43bc23f82ced944e25848536c4378d61
Peanut Butter and Dark Chocolate Fudge recipes,"['1 (14-ounce) can fat-free sweetened condensed milk, divided', '3/4 cup semisweet chocolate chips', '2 tablespoons unsweetened dark cocoa powder', '1/4 teaspoon instant coffee granules', '1 teaspoon vanilla extract, divided', '3/4 cup peanut butter chips', '1 tablespoon peanut butter', '1/4 cup salted, dry-roasted peanuts, coarsely chopped']","['Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/d0a/d0ac5205fe2407cf85258e29a791071e
Greens With Spicy Peanut Sauce,"['1/4 cup fat-free, less-sodium chicken broth', '3 tablespoons creamy peanut butter', '1 teaspoon brown sugar', '1 teaspoon olive oil', '1/2 teaspoon salt', '1/4 teaspoon crushed red pepper', '1 (10-ounce) package prewashed spinach']","['Sugar-Conscious', 'Tree-Nut-Free', 'Alcohol-Free']",['Low-Carb'],https://www.edamam.com/web-img/807/80722b6d3f7a072bd886d7f9ad1b8ebb.jpg
Peanut Butter and Banana Pancakes,"[""5.4 ounces gluten-free baking and pancake mix (about 1 1/4 cups; such as Pamela's)"", '1 cup warm water', '1/2 cup creamy peanut butter', '1/8 teaspoon salt', '1 large egg', '1/2 cup chopped banana (about 1 small)']","['Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/c60/c60734809829091f0d17bbde68da9a60.jpg
"Peanut Butter, Banana, and Flax Smoothies recipes","['1/2 cup 1% low-fat milk', '1/2 cup vanilla fat-free yogurt', '2 tablespoons ground golden flaxseed', '1 tablespoon creamy peanut butter', '1 teaspoon honey', '1/4 teaspoon vanilla extract', '1 ripe banana, sliced']","['Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",['Balanced'],https://www.edamam.com/web-img/dd2/dd252537bbc42b4e75819323955c06d3
Peanut and Squash Soup recipes,"['1 1/2 teaspoons peanut oil', '4 cups (1/2-inch) cubed peeled butternut squash', '1 cup chopped onion', '2 tablespoons minced garlic (about 6 cloves)', '1/2 teaspoon salt', '1/2 teaspoon ground cumin', '1/4 teaspoon ground coriander', '4 cups fat-free, less-sodium chicken broth', '3/4 cup reduced-fat creamy peanut butter', '2 tablespoons tomato paste', '1/2 teaspoon crushed red pepper', '1/4 cup chopped fresh cilantro']","['Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/800/8009b078f2433b57d4a4eff716749061
Gluten-Free Cheerios™ Maple Syrup Balls,"['1 cup Fruity Cheerios™ cereal, lightly crushed', '1/2 cup gluten free oats', '1/3 cup dried cranberries', '3 tablespoons honey', '1/4 cup peanut butter', '3 tablespoons maple syrup', '2 tablespoons butter', '1/3 cup chocolate chips']","['Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/db4/db4abb3cfa398cdb54eec33c341a21c6
Ooey-Gooey Peanut Butter-Chocolate Brownies recipes,"['3/4 cup fat-free sweetened condensed milk, divided', '1/4 cup butter or stick margarine, melted and cooled', '1/4 cup fat-free milk', ""1 (18.25-ounce) package devil's food cake mix"", '1 large egg white, lightly beaten', 'cooking spray', '1 (7-ounce) jar marshmallow creme (about 1 3/4 cups)', '1/2 cup peanut butter morsels']","['Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/a7a/a7aaf4aea6767888c5362cb6b637e053
West African Peanut Stew,"['Cooking spray', '2 cups diced onion (1 large)', '1 1/2 cups diced green bell pepper (1 large)', '5 cups diced peeled sweet potato (3 medium)', '1 (28-ounce) can diced tomatoes, undrained', '1/2 cup creamy peanut butter', '5 cups fat-free, less-sodium chicken broth', '2 tablespoons brown sugar', '1 tablespoon bottled minced ginger', '1/2 teaspoon ground red pepper', '1/4 cup chopped peanuts']","['Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/c55/c55dd4bb6b9013b6de19dc72a508d436.jpg
Peanut Butter And Jelly Roll-Ups,"['1 (3 oz.) pkg. low fat cream cheese, softened', ""1/2 cup Smucker's® Strawberry Low Sugar Preserves, or any Smucker's® Low Sugar or Sugar Free Preserves of your choice"", '4 whole wheat or flour tortillas', '2/3 cup Jif® Creamy Peanut Butter']","['Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/7e1/7e1c792ba064d5d4b39650dd71846b6f.jpg
Peanut Butter-Chocolate Meringue Sandwiches recipes,"['1 ounce unsweetened chocolate, coarsely chopped', '1/3 cup powdered sugar', '1/4 cup unsweetened cocoa', '2 large egg whites', '1/8 teaspoon cream of tartar', '1/3 cup granulated sugar', '1/4 cup reduced-fat peanut butter', '2 1/2 tablespoons powdered sugar', '1 1/2 tablespoons fat-free milk']","['Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",['Balanced'],https://www.edamam.com/web-img/f4a/f4aecfd5a1dd751026c70ef06d002fc0
Sweet Potato-Peanut Soup,"['2 tablespoons butter', '1 medium onion, chopped', '3/4 cup chopped celery', '2 garlic cloves, chopped', '6 cups fat-free chicken broth', '3 large sweet potatoes, peeled and cut into 1-inch cubes (about 2 1/4 pounds)', '2 teaspoons chopped fresh sage', '1/4 cup creamy peanut butter made with USA-GROWN PEANUTS', '2 teaspoons cider vinegar', '3/4 teaspoon salt', '1/4 teaspoon freshly ground pepper', 'Garnishes: finely chopped USA-GROWN PEANUTS, sour cream or crème fraîche']","['Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/c9f/c9f07798209db66706414f671c7cb1cd.jpg
Gluten-Free Cheerios™ and Peanut Butter Brownies,"['6 tablespoons coconut oil', '2/3 cup chocolate chips', '1/2 cup Cheerios™ cereal, ground', '1/3 cup potato starch', '1/2 teaspoon salt', '1 teaspoon baking powder', '1/2 cup sugar', '1/2 cup light brown sugar', '3 eggs', '1 teaspoon vanilla extract', '1/2 cup peanut butter', 'Dulce de leche, as needed, to garnish']","['Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/a09/a09ceda4d24da2559ac84b593c96c6a4
Peanut Butter and Jelly Muffins,"['1 cup all-purpose flour (about 4 1/2 ounces)', '3/4 cup whole wheat flour (about 3 1/2 ounces)', '1/4 cup granulated sugar', '1/4 cup packed dark brown sugar', '1 tablespoon baking powder', '1/2 teaspoon salt', '1 1/4 cups fat-free milk', '1/3 cup creamy peanut butter', '1/4 cup egg substitute', '2 tablespoons butter, melted', '1 teaspoon vanilla extract', 'Cooking spray', '1/4 cup strawberry jam']","['Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/b81/b81416a90ad14b2f296b51742856908d.jpg
Spicy Peanut Chicken over Rice,"['1 tablespoon peanut oil', '1 cup chopped onion (about 1 medium)', '1 1/2 tablespoons minced garlic (about 4 cloves)', '2 1/2 pounds skinless, boneless chicken breast halves, cut into 1-inch pieces', '1/3 cup chunky peanut butter', '1 1/2 teaspoons curry powder', '1 teaspoon salt', '1 teaspoon crushed red pepper', '1/2 teaspoon freshly ground black pepper', '1 (6-ounce) can tomato paste', '3 cups chopped plum tomato (about 6 tomatoes)', '2 (14-ounce) cans fat-free, less-sodium chicken broth', '8 cups hot cooked brown rice', '3/4 cup 2% Greek-style yogurt (such as Fage)']","['Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/005/00570c4535c419b11cb1b5890a6c1a9c.jpg
Peanut Butter-and-Jelly Sandwich Cookies recipes,"['1/4 cup margarine, softened', '1/4 cup no-sugar-added creamy peanut butter', '1/2 cup ""measures-like-sugar"" calorie-free sweetener', '1/4 cup sugar', '2 large egg whites', '1 teaspoon vanilla extract', '1 3/4 cups all-purpose flour', '1 teaspoon baking soda', '1/8 teaspoon salt', 'cooking spray', '3/4 cup low-sugar strawberry spread']","['Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/266/266a62641ae0f6e0f8c546eea1946579
Peanut Butter-Oat Bites with Sea Salt and Cinnamon recipes,"['1/2 cup natural unsalted peanut butter', '1 cup unsalted peanuts', '7 ounces (about 1 cup, packed) Medjool dates, pits removed', '3/4 cup gluten-free old-fashioned rolled oats', '1 tablespoon plus 1 teaspoon maple syrup', '1 teaspoon ground cinnamon', '1/2 teaspoon kosher salt', '1 teaspoon vanilla extract', '2 teaspoons lemon juice', 'ground cinnamon', 'sea salt flakes']","['Vegan', 'Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/1ac/1ac181f57090a73621ca820db4724893
Peanut butter cookies,"['200g peanut butter (crunchy or smooth is fine)', '175g golden caster sugar', '¼ tsp fine table salt', '1 large egg']","['Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/8db/8db598166e9d7a61ad2b8378a44c9698.jpg
Vegan Chocolate-Peanut Butter Pudding Cups,"['1 (14-ounce) can full-fat coconut milk', '1 tablespoon sugar', '1 teaspoon natural vanilla extract', '1/3 cup unsweetened almond milk or other dairy-free milk', '4 medium ripe avocados, pitted and peels removed', '3/4 cup raw cacao powder or unsweetened cocoa powder', '3/4 cup pure maple syrup', '1/4 cup smooth peanut butter', '1 teaspoon natural vanilla extract', '1/2 cup sliced raw almonds or peanuts', '2 cups fresh strawberries, sliced lengthways, or other berries']","['Vegetarian', 'Alcohol-Free']",[],https://www.edamam.com/web-img/f63/f634cff3f723a01c1d182480a05a2853.jpg
Phoebe’s Peanut Butter Soba Noodles With Chicken,"['1 tablespoon minced fresh ginger', '1 clove garlic', '1 tablespoon honey', '1 teaspoon siracha', '1⁄2 cup smooth peanut butter', '1⁄4 cup gluten-free tamari', '1 tablespoon rice vinegar', '1 tablespoon toasted sesame oil', '1 package soba noodles', '2 teaspoons vegetable oil', '2 cups shredded cooked chicken', '4 scallions, light green and white parts finely chopped', '2 tablespoons salted peanuts, chopped', '1 tablespoons chopped cilantro', '1 teaspoon chopped fresh mint']","['Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/543/54350755ea473a2ec44d8a41e7a0582d.jpg
Flourless Peanut Butter Cookies,"['1 cup all-natural chunky or smooth peanut butter', '1 cup raw sugar', '1/3 cup roughly chopped peanuts', '2 eggs', '1 teaspoon baking soda']","['Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/040/0406a397784945574e2b2f1bee657435.jpg
Healthy Peanut Butter Coconut Swirl Pancakes recipes,"['1 1/4 cup whole wheat flour', '2 T organic cane sugar (or regular will do)', '2 t baking powder (I use aluminum-free)', '1/2 t salt', '1 1/3 cup soy or almond milk', '1/2 T egg replacer mixed with 2 T warm water (or 1 egg)', '2 T peanut butter', '1-2 T natural unsweetened applesauce', '1 generous T coconut oil', '1/2 T Pure Maple Syrup']","['Vegetarian', 'Alcohol-Free']",['Balanced'],https://www.edamam.com/web-img/63b/63b9de64f80c0285f9ef4adb12005175
Peanut Chicken and Sugar Snap Peas with Noodles,"['1 1/2 pounds chicken breast tenders, cut into bite-sized pieces', '3 tablespoons cornstarch', '2 tablespoons teriyaki sauce', '2 teaspoons minced fresh garlic', '1/4 teaspoon crushed red pepper', '1 teaspoon dark sesame oil', '2 cups fat-free, lower-sodium chicken broth', '1/4 cup natural-style peanut butter', '2 1/2 cups trimmed sugar snap peas', '1 cup matchstick-cut carrots', '1 (12-ounce) package spaghetti', '1/2 cup sliced scallions', '1/4 cup chopped unsalted, dry-roasted peanuts', 'Lime wedges (optional)']","['Tree-Nut-Free', 'Alcohol-Free']",['Balanced'],https://www.edamam.com/web-img/881/88169a16650306959947260b1f469e82.jpg
3-Ingredient Peanut Butter Cookies,"['1 large egg', '1 cup creamy peanut butter', '1 cup sugar', 'Flaky sea salt (optional)']","['Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/40e/40e50395facff8ca64ca5602149dac40.jpg
No bake peanut butter treats,"['100g (3.5oz) butter, melted', '100g (3.5oz) icing (powdered) sugar', '100g (3.5oz) peanut butter', '100g (3.5oz) milk chocolate']","['Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/2d6/2d6c3887b4c363bcf5504436dc919f7f.jpg
Peanut Butter Sandwich Cookies Recipe,"['1 cup dark brown sugar*', '1 cup smooth peanut butter (without added sugar)', 'Cooking spray, for greasing (optional)', '2 eggs', '2 teaspoons vanilla extract', '2 cups smooth peanut butter (without added sugar)', '1 cup sugar', '1/2 teaspoon salt']","['Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/24b/24b20ff2223d0c0a548f9768263c41fd.jpg
Chicken and Noodles with Peanut Sauce recipes,"['5 ounces uncooked Japanese curly noodles (chucka soba)', '1/2 cup fat-free, less-sodium chicken broth', '1/3 cup hoisin sauce', '1/4 cup creamy peanut butter', '2 tablespoons rice vinegar', '2 tablespoons ketchup', '1/4 teaspoon crushed red pepper', '2 teaspoons dark sesame oil, divided', '1 pound chicken breast tenders', '1 1/2 cups red bell pepper strips', '1 tablespoon bottled ground fresh ginger (such as Spice World)', '1 teaspoon bottled minced garlic', '1/2 cup chopped green onions, divided']","['Tree-Nut-Free', 'Alcohol-Free']",['Balanced'],https://www.edamam.com/web-img/d81/d818ae1953abd78778c18e941e60f335
Gluten-Dairy-Cane Sugar-Free Homemade Granola,"['6 cups gluten-free oats (old fashioned or quick cooking)', '1 cup raw almonds', '1 cup raw pumpkin seeds', '1/2 cup raw sunflower seeds', '3/4 teaspoon salt', '3/4 cup coconut oil, melted to a liquid (or substitute extra virgin olive oil)', '3/4 cup macadamia nut butter (or substitute natural peanut butter)', '1/4 cup plus 2 tablespoons honey (or substitute maple syrup)', '3/4 cup golden raisins (or any dried fruit you like, optional)']","['Vegetarian', 'Alcohol-Free']",[],https://www.edamam.com/web-img/e09/e09b8f58363ecea00f5098f0641d110f.jpg
Guilt Free Tofu Cocoa Mousse,"['7 ounces tofu, soft type, drained', '2 tablespoons cocoa powder', '4 tablespoons maple syrup', '4 tablespoons peanut butter']","['Vegan', 'Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/6e8/6e814d900f480ef8dd38409ddffe0f81.jpg
Honey-Roasted Peanut and Pretzel Caramel Corn Crunch,"['1 cup coconut sugar', '1/4 cup honey', '2 tablespoons brown rice syrup', '1 cup unsalted roasted peanuts', '5 cups unsalted popped popcorn', '1 cup gluten-free mini pretzels', 'Salt, for sprinkling']","['Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/bef/bef14a7651311039ed5b62eb4717f05b.jpeg
Ginger-Peanut Chicken-Salad Wraps recipes,"['1 teaspoon olive oil', '6 (4-ounce) skinned, boned chicken breast halves', '1 cup chopped seeded peeled cucumber', '3/4 cup chopped red bell pepper', '1 1/2 tablespoons sugar', '1 tablespoon minced peeled fresh ginger', '3 tablespoons fresh lime juice', '1 tablespoon low-sodium soy sauce', '1/4 teaspoon salt', '1/4 teaspoon ground red pepper', '1 garlic clove, crushed', '1/4 cup creamy peanut butter', '2 tablespoons water', '3 tablespoons chopped fresh cilantro', '8 (8-inch) fat-free flour tortillas', '4 cups chopped romaine lettuce']","['Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/168/1689bf91d7da4a88bd578e1d972e9996
Making Peanut Butter-Flavored Cocktails with Peanut Punch Recipe,"['1/2 cup of smooth peanut butter', '2 1/2 cups of milk', '1/3 cup of honey or simple syrup', '1/2 teaspoon ground cinnamon', '1 teaspoon ground dried ginger', '1/2 teaspoon grated nutmeg']","['Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/bcf/bcfd4ae4370b95e76bd56cc5b3491a99.jpg
Gluten-Free Banana Cookies Recipe,"['2 x ripe and soft medium bananas, mashed into a puree', '1/2 cup light olive oil', '3 tsp vanilla extract', '1-2 tbsp vanilla rice or hemp milk (at higher altitudes, start with 1 Tbsp)', '1 cup Bobs Red Mill gluten-free rolled oats', '1 cup sorghum flour or rice flour', '1/3 cup Bobs Red Mill Gluten-Free Cornmeal', '1/3 cup buckwheat flour (or brown rice, almond, or sorghum flour)', '1/3 cup tapioca starch (or cornstarch, potato starch)', '1/3 cup gluten-free oat flour (or any rice/sorghum flour- I just like to add oat flour)', '1 tsp fine sea salt', '1 tsp baking soda', '1 1/2 tsp baking powder', '1 tsp xanthan gum', '1 1/2 cup organic light brown sugar', '1/2 x teaspoon or more cinnamon or nutmeg', '1/2 cup chopped pecans, walnuts, or peanuts', '2 x free-range organic eggs- or Ener-G Egg Replacer for 2 eggs made with vanilla rice milk']","['Vegetarian', 'Alcohol-Free']",[],https://www.edamam.com/web-img/e90/e9072f7223ddbda497ebc6d419e6eb1f.jpg
Ginger-Peanut Chicken-Salad Wraps recipes,"['1 teaspoon olive oil', '6 (4 oz.) skinless, boned chicken breast halves', '1 cup cucumber, chopped, seeded and peeled', '3/4 cup chopped red bell pepper', '1 1/2 tablespoons sugar', '1 teaspoon minced, peeled fresh ginger', '3 tablespoons fresh lime juice', '1 tablespoon low-sodium soy sauce', '1/4 teaspoon salt', '1/4 teaspoon ground red pepper', '1 garlic clove, crushed', '1/4 cup creamy peanut butter', '2 tablespoons water', '3 tablespoons chopped fresh cilantro', '8 (8 inch) fat-free flour tortillas', '4 cups chopped romaine lettuce']","['Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/572/5729bdad54cceeeb1f240ba546503756
Peanut Butter Chocolate Chip Cookies,"['1 large egg', '¼ teaspoon salt', '1 cup smooth natural peanut butter', '½ cup light brown sugar', '⅓ cup semisweet chocolate chips']","['Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/f90/f905ca9e35042f6db28d721f57fdb23c
Black-Bottom Peanut Butter Freezer Pie,"['1½ cups vegan chocolate cookie crumbs', '¼ cup vegan butter, melted', '1 quart vegan vanilla ice cream, softened', '¾ cup peanut butter (see Notes)', '¼ cup chopped peanuts', '1 cup chocolate curls']","['Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/ebf/ebf58aa134715a83d66afb8b6b7d3378.jpg
"Bittersweet Brownies with Salted Peanut Butter Frosting, recipes","['3/4 cup (170 grams) unsalted butter, plus more for the pan', '90 grams unsweetened chocolate (we used bittersweet chocolate chips)', '1 1/2 cups (300 grams) organic cane sugar', '1 tablespoon vanilla extract', '3 eggs', '3/4 teaspoon kosher salt', '1/2 cup (40 grams) cocoa powder', '1/2 cup (70 grams) All-Purpose Gluten-Free Flour', '6 tablespoons (85 grams) unsalted butter, at room temperature', '3/4 cup (100 grams) smooth peanut butter', '1/3 cup (40 grams) powdered sugar', 'sea salt flakes']","['Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/d92/d929dc72b23cbeac58b407b9913d80a2
Quick Chocolate Peanut Butter Fudge,"['4 ounces (4 squares) unsweetened chocolate', '½ cup butter', '¾ cup sweetened condensed milk', '2 cups confectioners’ sugar', '1/3 cup unsalted peanut butter']","['Vegetarian', 'Tree-Nut-Free', 'Alcohol-Free']",[],https://www.edamam.com/web-img/04c/04c0701485a29efa365d6f13b02f9ba8.jpg
